VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE OBS_SID OBS_LAT OBS_LON    FCST        OBS  OBS_QC FCST_CAT OBS_CAT P1    P2    T1  T2     SEEPS
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71723   46.21  -72.65     0.47312     0       NA        1       0 0.608 0.869 0.2  8     0.823
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71877   51.11 -114.01     0           0       NA        0       0 0.738 0.913 0.2  2.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71879   53.56 -113.51     0           0       NA        0       0 0.528 0.843 0.2  0.5   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71882   50.96 -118.18     0           0       NA        0       0 0.532 0.844 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71907   58.45  -78.08     0           0       NA        0       0 0.655 0.885 0.2  1.867 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71451   56.33 -103.28     2.06766     0.6     NA        2       1 0.494 0.831 0.2  1.6   0.601
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71459   50.9  -109.49     0           0       NA        0       0 0.652 0.884 0.2  1.3   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71475   49.31 -124.93     0           0       NA        0       0 0.531 0.844 0.2  6     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71618   45.31  -72.24    11.76514     0       NA        2       0 0.46  0.82  0.2  7.667 1.697
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71727   48.33  -71        0.99657     0.4     NA        1       1 0.551 0.85  0.2  5     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71731   46.36  -79.41     3.54328     4.6     NA        1       1 0.6   0.867 0.2  5.733 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71815   48.55  -58.55     8.53359    -0.1     NA        2       0 0.551 0.85  0.2  6     1.495
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71827   53.63  -77.7      0.057429    0       NA        0       0 0.716 0.905 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71834   49.78  -86.93     0.625      -0.1     NA        1       0 0.707 0.902 0.2  3     0.707
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71842   50.12  -91.9      0          -0.1     NA        0       0 0.724 0.908 0.2  4.667 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71850   49.78  -94.36     0.12099     2.4     NA        0       1 0.729 0.91  0.2  5     1.847
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71862   49.21 -102.96     0           0       NA        0       0 0.779 0.926 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   78485   18.43  -69.67     4.97549     1.5     NA        1       1 0.835 0.945 0.2 12     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   78486   18.43  -69.88     4.63385     0.9     NA        1       1 0.741 0.914 0.2  5.2   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71251   50.04 -112.13     0           0       NA        0       0 0.541 0.847 0.2  1.467 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71417   50.71  -56.11     6.58325     1.1     NA        1       1 0.63  0.877 0.2  8     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71710   47.41  -61.78     4.52724     2.1     NA        1       1 0.569 0.856 0.2  7     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71382   47.55  -71.22     4.07855     2       NA        1       1 0.453 0.818 0.2  6     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115600 20120410_115600 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   78526   18.43  -66        0.40945     8.6     NA        1       2 0.445 0.815 0.2  7.667 2.703
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115300 20120410_115300 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   78543   18.33  -64.97     0          16       NA        0       2 0.633 0.878 0.2  3.3   5.456
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115300 20120410_115300 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72267   33.65 -101.82     9.21319    11.2     NA        2       2 0.835 0.945 0.2  6     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71473   48.78 -123.04     0           0       NA        0       0 0.682 0.894 0.2  3.4   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71730   46.61  -80.78     0.59332    -0.1     NA        1       0 0.637 0.879 0.2  5     0.785
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71861   50.38 -102.68     0           0       NA        0       0 0.522 0.841 0.2  1.5   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71512   50.26  -64.23     8.06551     6.6     NA        2       2 0.585 0.862 0.2  6     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71139   49.65 -109.51     0           0       NA        0       0 0.549 0.85  0.2  4.5   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71141   53.95  -97.84     0.25        0.3     NA        1       1 0.792 0.931 0.2  3.4   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71158   52.35  -97.03     0.22546     0       NA        1       0 0.684 0.895 0.2  5     0.731
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71432   43.24  -79.21     0           0       NA        0       0 0.695 0.898 0.2  5.4   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71444   50.65  -99.93     1.29862     0       NA        1       0 0.56  0.853 0.2  2.2   0.893
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71489   52.37 -108.83     0           0       NA        0       0 0.733 0.911 0.2  2     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71026   50.02 -110.72     0           0       NA        0       0 0.758 0.919 0.2  2.933 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71079   55.79  -97.86     0.89757     0.6     NA        1       1 0.805 0.935 0.2  3.533 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71216   50.25 -117.8      0           0       NA        0       0 0.523 0.841 0.2  4.267 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71435   49.03  -90.46     0           0       NA        0       0 0.703 0.901 0.2  4     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115200 20120410_115200 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72351   33.98  -98.5     11.30282     3       NA        2       1 0.792 0.931 0.2  9.667 0.537
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115200 20120410_115200 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72353   35.4   -97.6      0.38683     0.3     NA        1       1 0.765 0.922 0.2 10     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115300 20120410_115300 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72363   35.23 -101.7      3.38612     3.6     NA        1       1 0.829 0.943 0.2  6     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115400 20120410_115400 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72402   37.93  -75.48     2.35387     2.3     NA        1       1 0.62  0.873 0.2  7     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115400 20120410_115400 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72712   46.87  -68.02     0.45887     0.3     NA        1       1 0.584 0.861 0.2  5.933 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115500 20120410_115500 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72747   48.57  -93.38     0           0.3     NA        0       1 0.691 0.897 0.2  3.8   1.618
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71482   52.18 -127.46     3.91095     0       NA        1       0 0.449 0.816 0.2  9.8   1.113
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71551   51.48 -107.04     0           0       NA        0       0 0.451 0.817 0.2  3.8   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71554   48.52  -68.47     2.14579     2.2     NA        1       1 0.586 0.862 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71780   48.38 -123.91     0.68437     0       NA        1       0 0.542 0.847 0.2  5.467 0.922
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71851   49.9   -98.26     0           0       NA        0       0 0.755 0.918 0.2  5.333 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   78016   32.37  -64.68     0           0       NA        0       0 0.569 0.856 0.2  8     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   78388   18.5   -77.92     0.038696   16.4     NA        0       2 0.798 0.933 0.2 11.667 9.918
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71395   44.88  -63.52     0.15411     1.2     NA        0       1 0.534 0.845 0.2  9.133 1.074
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71410   53.95  -97.83     0.25        0       NA        1       0 0.513 0.838 0.2  6.733 0.975
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71415   45.76  -62.68     0.10309     0       NA        0       0 0.644 0.881 0.2  5     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71443   52.11 -101.23     0.25612     0       NA        1       0 0.788 0.929 0.2  4.2   0.634
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71446   50.26 -107.73     0           0.7     NA        0       1 0.62  0.873 0.2  1.167 1.317
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71474   51.14 -121.49     0           0       NA        0       0 0.461 0.82  0.2  1     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71510   51.56 -107.91     0           0       NA        0       0 0.667 0.889 0.2  1.8   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71609   45.31  -65.88     1.15048     1.8     NA        1       1 0.554 0.851 0.2  5.433 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71628   45.31  -75.66     2.68014     3       NA        1       1 0.629 0.876 0.2  7     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71700   45.86  -66.53     4.83643     4.8     NA        1       1 0.575 0.858 0.2  6     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71706   46.28  -63.12     0.55313     1.2     NA        1       1 0.562 0.854 0.2  6.267 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71734   48.24  -79.03     1.62907     0       NA        1       0 0.596 0.865 0.2  4.667 0.838
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71865   51.76 -104.19     0           0       NA        0       0 0.831 0.944 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71867   53.96 -101.09     0.625       0.5     NA        1       1 0.791 0.93  0.2  3.333 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71868   52.81 -102.31     0.19246     0.3     NA        0       1 0.612 0.871 0.2  1.533 1.288
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71871   53.31 -110.06     0           0       NA        0       0 0.769 0.923 0.2  3.067 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71887   50.7  -120.45     0           0       NA        0       0 0.827 0.942 0.2  2     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71889   49.46 -119.59     0           0       NA        0       0 0.738 0.913 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71922   55.14 -105.26     0           0       NA        0       0 0.755 0.918 0.2  4     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71068   56.23 -117.45     0           0       NA        0       0 0.794 0.931 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71101   53.24 -131.81     0           0       NA        0       0 0.47  0.823 0.2  5.5   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115400 20120410_115400 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72792   46.97 -122.9      0           0.8     NA        0       1 0.433 0.811 0.2  4.233 0.882
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115100 20120410_115100 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72520   40.5   -80.22     2.24729     5.1     NA        1       1 0.533 0.844 0.2  6     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115100 20120410_115100 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72524   41.42  -81.87     0.63691     0.3     NA        1       1 0.52  0.84  0.2  6.833 0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115300 20120410_115300 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72594   40.8  -124.17    19.68688     4.1     NA        2       1 0.525 0.842 0.2  6.3   0.594
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115100 20120410_115100 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   72521   40.92  -81.43     2.15034     0.5     NA        1       1 0.521 0.84  0.2  6     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_115500 20120410_115500 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   76581   21.85 -100        0.034003    0       NA        0       0 0.816 0.939 0.2 10.6   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71104   52.18 -122.04     0           0       NA        0       0 0.747 0.916 0.2  3     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71109   50.68 -127.36     0.33222     5.6     NA        1       1 0.382 0.794 0.2  7.6   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71397   44.98  -64.91     1.60356    -0.1     NA        1       0 0.567 0.856 0.2  6.2   0.882
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71412   46.45  -61.96     2.82174     1.8     NA        1       1 0.551 0.85  0.2  6     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71431   43.95  -78.16     0.015504    0       NA        0       0 0.552 0.851 0.2  7.8   0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71538   42.26  -82.96     0.125      -0.1     NA        0       0 0.556 0.852 0.2  6     0
V12.0.0 FCST  NA   360000    20120410_120000 20120410_120000 000000   20120410_120000 20120410_120000 APCP_24  kg/m^2     A24      TP24    NA        L0      ADPSFC FULL    BILIN          4           NA          NA         NA         NA    SEEPS_MPR   71600   43.93  -60.01     3.26406     7       NA        1       1 0.46  0.82  0.2  8.5   0
