VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL INDEX OBS_SID OBS_LAT OBS_LON   OBS_LVL OBS_ELV       FCST      OBS       OBS_QC OBS_CLIMO_MEAN OBS_CLIMO_STDEV OBS_CLIMO_CDF FCST_CLIMO_MEAN FCST_CLIMO_STDEV CHAN_USE SCAN_POS SAT_ZNTH SAT_AZMTH SUN_ZNTH  SUN_AZMTH SUN_GLNT FRAC_WTR  FRAC_LND   FRAC_ICE FRAC_SNW SFC_TWTR  SFC_TLND  SFC_TICE SFC_TSNW TSOIL     SOILM   LAND_TYPE FRAC_VEG SNW_DPTH SFC_WIND CLD_LWC   TC_PWAT     TFND      TWARM     TCOOL     TZFND     OBS_ERR  FCST_NOBC SFC_EMIS STABILITY   PRS_MAX_WGT
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_03    NA         NA       TB_03   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          249.97955 247.07001      0             NA              NA            NA              NA               NA        1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    0.33258  249.96122  0.51966  0.022343            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_04    NA         NA       TB_04   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          263.02364 262.09         0             NA              NA            NA              NA               NA        1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    1.238    264.67311  0.52535  0.047518            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_05    NA         NA       TB_05   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          250.76371 250.82001      0             NA              NA            NA              NA               NA        1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    2.34922  252.5833   0.48176  0.06158             NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_06    NA         NA       TB_06   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          231.64586 232.09         0             NA              NA            NA              NA               NA        1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    3.06905  233.75825  0.48356  0.068528            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_07    NA         NA       TB_07   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          218.43982 218.53999      0             NA              NA            NA              NA               NA        1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    3.06452  220.93053  0.53013  0.057075            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_08    NA         NA       TB_08   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          209.54799 209.07001      0             NA              NA            NA              NA               NA        1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    2.8155   211.46026  0.486    0.03485             NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_09    NA         NA       TB_09   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          205.40973 204.16         3             NA              NA            NA              NA               NA       -1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    0        207.12973  0.48992 -0.025498            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_10    NA         NA       TB_10   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          211.28043 210.67999      0             NA              NA            NA              NA               NA        1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    1.93014  212.9379   0.48992 -0.02562             NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_11    NA         NA       TB_11   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          216.66673 218.53999      3             NA              NA            NA              NA               NA        1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    0        217.48171  0.48992 -0.010689            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_12    NA         NA       TB_12   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          219.20627 229.48         3             NA              NA            NA              NA               NA        1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    0        219.95871  0.48992 -0.0048577           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_13    NA         NA       TB_13   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          220.81637 242.19         3             NA              NA            NA              NA               NA        1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    0        220.98037  0.48992 -0.00084349          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_14    NA         NA       TB_14   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          222.34326 251.07001      3             NA              NA            NA              NA               NA       -1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    0        221.12226  0.48992 -4.5781e-05          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_15    NA         NA       TB_15   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.083  -65.28809      NA    0          265.71019 261.35999      0             NA              NA            NA              NA               NA        1       27    44.63     97.08 135.56        83.99        0 1         0                 0        0 301.47336 301.47336      280      280   0       1              15 0               0 10.37726 0.066237   0.29373    221.53999 190.77    247.07001 262.09    0.27498  263.82378  0.59536  0.016409            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_01    NA         NA       TB_01   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          215.17564 214.53         0             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    0.25684  217.18794  0.4546   0.010363            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_02    NA         NA       TB_02   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          184.43301 183.33         0             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    0.27374  185.91684  0.47439  0.004654            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_03    NA         NA       TB_03   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          247.44729 243.84         0             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    0.33396  247.68924  0.52146  0.021027            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_04    NA         NA       TB_04   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          263.5242  263.09         0             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    1.25243  264.97623  0.52725  0.045682            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_05    NA         NA       TB_05   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          252.46556 252.86         0             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    2.34873  253.9245   0.47367  0.060242            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_06    NA         NA       TB_06   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          233.4875  233.86         0             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    3.06936  235.24245  0.47549  0.068603            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_07    NA         NA       TB_07   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          219.88875 220.25         0             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    3.06514  222.14888  0.53212  0.058664            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_08    NA         NA       TB_08   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          210.65768 210.52         0             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    2.8163   212.23223  0.47795  0.037622            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_09    NA         NA       TB_09   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          205.44148 204.16         3             NA              NA            NA              NA               NA       -1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    0        206.96248  0.48192 -0.023205            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_10    NA         NA       TB_10   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          211.11902 210.17         3             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    0        212.54572  0.48192 -0.024949            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_11    NA         NA       TB_11   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          216.37605 218.88         3             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    0        217.09513  0.48192 -0.010292            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_12    NA         NA       TB_12   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          219.01804 229.48         3             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    0        219.60158  0.48192 -0.0046219           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_13    NA         NA       TB_13   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          220.73152 241.58         3             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    0        220.71352  0.48192 -0.00090852          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_14    NA         NA       TB_14   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          222.28043 251            3             NA              NA            NA              NA               NA       -1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    0        220.89043  0.48192 -5.9371e-05          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_15    NA         NA       TB_15   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 22.9948 -64.44641      NA    0          263.8199  258.92999      3             NA              NA            NA              NA               NA        1       26    40.52     97.39 134.8         84.48        0 1         0                 0        0 301.3844  301.3844       280      280   0       1              15 0               0 10.09814 0          0.058189   214.53    183.33    243.84    263.09    0        262.16426  0.59851  0.015093            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_01    NA         NA       TB_01   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          234.71474 246.64999     50             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        237.05784  0.44646  0.015408            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_02    NA         NA       TB_02   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          200.24232 229.58        50             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        198.26958  0.4652   0.0067376           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_03    NA         NA       TB_03   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          262.1391  257.70001     50             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        257.38929  0.50938  0.0263              NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_04    NA         NA       TB_04   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          262.95795 258.25        50             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        263.24419  0.51479  0.052165            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_05    NA         NA       TB_05   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          246.83528 245.96001     50             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        248.85562  0.51649  0.064556            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_06    NA         NA       TB_06   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          227.57738 228.07001     50             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        230.00645  0.51819  0.067754            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_07    NA         NA       TB_07   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          215.42201 215.57001      0             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    3.06271  217.93548  0.51933  0.052263            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_08    NA         NA       TB_08   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          207.42076 207            0             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    2.81313  209.64988  0.5205   0.026774            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_09    NA         NA       TB_09   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          205.85656 204.74001      3             NA              NA            NA              NA               NA       -1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        207.80556  0.52422 -0.030979            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_10    NA         NA       TB_10   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          211.69803 211.71001      0             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    1.91422  213.81594  0.52422 -0.025556            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_11    NA         NA       TB_11   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          217.54171 219.92         3             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        218.02135  0.52422 -0.010079            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_12    NA         NA       TB_12   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          219.37758 231.41         3             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        220.25921  0.52422 -0.0041404           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_13    NA         NA       TB_13   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          220.72623 243.10001      3             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        221.08623  0.52422 -0.00056008          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_14    NA         NA       TB_14   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          222.25154 252.10001      3             NA              NA            NA              NA               NA       -1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        221.17154  0.52422 -1.8871e-05          NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_15    NA         NA       TB_15   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.2868 -67.36649      NA    0          274.7785  261.76999     50             NA              NA            NA              NA               NA        1       29    53.22     96.28 137.44        82.72        0 1         0                 0        0 301.74814 301.74814      280      280   0       1              15 0               0 11.95043 0.65808    8.56602    246.64999 229.58    257.70001 258.25    0        271.8955   0.58107  0.021527            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_01    NA         NA       TB_01   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.1796 -66.24731      NA    0          228.32184 230.14        50             NA              NA            NA              NA               NA        1       28    48.85     96.71 136.42999     83.41        0 1         0                 0        0 301.56186 301.56186      280      280   0       1              15 0               0 11.06938 0.13489    0.63189    230.14    199.25999 251.24001 261.09    0        230.33785  0.45155  0.01352             NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_02    NA         NA       TB_02   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.1796 -66.24731      NA    0          193.54165 199.25999     50             NA              NA            NA              NA               NA        1       28    48.85     96.71 136.42999     83.41        0 1         0                 0        0 301.56186 301.56186      280      280   0       1              15 0               0 11.06938 0.13489    0.63189    230.14    199.25999 251.24001 261.09    0        193.97638  0.4707   0.0059837           NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_03    NA         NA       TB_03   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.1796 -66.24731      NA    0          254.24607 251.24001     50             NA              NA            NA              NA               NA        1       28    48.85     96.71 136.42999     83.41        0 1         0                 0        0 301.56186 301.56186      280      280   0       1              15 0               0 11.06938 0.13489    0.63189    230.14    199.25999 251.24001 261.09    0        254.15087  0.51605  0.024292            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_04    NA         NA       TB_04   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.1796 -66.24731      NA    0          262.41804 261.09        50             NA              NA            NA              NA               NA        1       28    48.85     96.71 136.42999     83.41        0 1         0                 0        0 301.56186 301.56186      280      280   0       1              15 0               0 11.06938 0.13489    0.63189    230.14    199.25999 251.24001 261.09    0        264.2001   0.52162  0.049621            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_05    NA         NA       TB_05   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.1796 -66.24731      NA    0          248.91456 248.87        50             NA              NA            NA              NA               NA        1       28    48.85     96.71 136.42999     83.41        0 1         0                 0        0 301.56186 301.56186      280      280   0       1              15 0               0 11.06938 0.13489    0.63189    230.14    199.25999 251.24001 261.09    0        250.91663  0.49614  0.062878            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_06    NA         NA       TB_06   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.1796 -66.24731      NA    0          229.89886 230.47        50             NA              NA            NA              NA               NA        1       28    48.85     96.71 136.42999     83.41        0 1         0                 0        0 301.56186 301.56186      280      280   0       1              15 0               0 11.06938 0.13489    0.63189    230.14    199.25999 251.24001 261.09    0        232.06083  0.4979   0.068295            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_07    NA         NA       TB_07   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.1796 -66.24731      NA    0          217.05575 217.10001      0             NA              NA            NA              NA               NA        1       28    48.85     96.71 136.42999     83.41        0 1         0                 0        0 301.56186 301.56186      280      280   0       1              15 0               0 11.06938 0.13489    0.63189    230.14    199.25999 251.24001 261.09    3.06373  219.55656  0.5263   0.05526             NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_08    NA         NA       TB_08   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.1796 -66.24731      NA    0          208.48496 208.03         0             NA              NA            NA              NA               NA        1       28    48.85     96.71 136.42999     83.41        0 1         0                 0        0 301.56186 301.56186      280      280   0       1              15 0               0 11.06938 0.13489    0.63189    230.14    199.25999 251.24001 261.09    2.81447  210.56597  0.5003   0.031686            NA
V12.0.0 GSI   NA   000000    20121025_060000 20121025_060000 000000   20121025_070701 20121025_070701 TB_09    NA         NA       TB_09   NA        NA      NA     NA      NA          0           NA          NA         NA         NA    MPR           1     0      NA 23.1796 -66.24731      NA    0          205.47108 204.09         3             NA              NA            NA              NA               NA       -1       28    48.85     96.71 136.42999     83.41        0 1         0                 0        0 301.56186 301.56186      280      280   0       1              15 0               0 11.06938 0.13489    0.63189    230.14    199.25999 251.24001 261.09    0        207.29709  0.50415 -0.028555            NA
